source_store,destination_store,city_zone,sku_id,recommended_quantity,destination_risk_level,source_excess_stock,destination_stock,destination_daily_demand,estimated_days_before_stockout,projected_days_after_transfer,recommendation,reason
STORE_17,STORE_13,South Zone,SKU_153,2,Medium,2.5622249881668218,10,2.906832298136646,3.44017094017094,4.128205128205128,Move 2 units of SKU_153 from STORE_17 to STORE_13,Destination is Medium risk and source has 2 excess units
STORE_17,STORE_10,South Zone,SKU_153,2,Medium,2.5622249881668218,14,2.5185206575555354,5.558818808176199,6.3529357807728,Move 2 units of SKU_153 from STORE_17 to STORE_10,Destination is Medium risk and source has 2 excess units
STORE_08,STORE_14,Central Zone,SKU_197,2,Medium,2.548231715046267,10,2.2895115378044277,4.367743876752723,5.241292652103268,Move 2 units of SKU_197 from STORE_08 to STORE_14,Destination is Medium risk and source has 2 excess units
STORE_06,STORE_14,Central Zone,SKU_246,2,Medium,2.5469387755102026,9,3.054606220061671,2.9463699578986304,3.6011188374316596,Move 2 units of SKU_246 from STORE_06 to STORE_14,Destination is Medium risk and source has 2 excess units
STORE_07,STORE_02,East Zone,SKU_097,2,Medium,2.5274991352473197,14,2.397755218592291,5.838794507230527,6.672908008263459,Move 2 units of SKU_097 from STORE_07 to STORE_02,Destination is Medium risk and source has 2 excess units
STORE_02,STORE_07,East Zone,SKU_249,2,Medium,2.5218719066573954,12,2.0635534010730243,5.815211757427812,6.784413716999114,Move 2 units of SKU_249 from STORE_02 to STORE_07,Destination is Medium risk and source has 2 excess units
STORE_03,STORE_06,Central Zone,SKU_231,2,Medium,2.5200731174757163,9,1.7067374895163543,5.273218673218674,6.445045045045045,Move 2 units of SKU_231 from STORE_03 to STORE_06,Destination is Medium risk and source has 2 excess units
STORE_02,STORE_16,East Zone,SKU_103,2,Medium,2.5155102040816324,16,4.301279833967485,3.7198230800160834,4.184800965018094,Move 2 units of SKU_103 from STORE_02 to STORE_16,Destination is Medium risk and source has 2 excess units
STORE_14,STORE_06,Central Zone,SKU_118,2,Medium,2.5100006279434854,11,2.487981859410431,4.421254101348888,5.225118483412322,Move 2 units of SKU_118 from STORE_14 to STORE_06,Destination is Medium risk and source has 2 excess units
STORE_08,STORE_14,Central Zone,SKU_144,2,Medium,2.50834879406308,9,2.5240424016874683,3.565708719466432,4.358088434903417,Move 2 units of SKU_144 from STORE_08 to STORE_14,Destination is Medium risk and source has 2 excess units
STORE_17,STORE_04,South Zone,SKU_001,2,Medium,2.5059178381810803,20,4.191956868197078,4.771041456016177,5.248145601617795,Move 2 units of SKU_001 from STORE_17 to STORE_04,Destination is Medium risk and source has 2 excess units
STORE_17,STORE_10,South Zone,SKU_001,2,Medium,2.5059178381810803,16,3.1647619047619053,5.055672585013541,5.6876316581402335,Move 2 units of SKU_001 from STORE_17 to STORE_10,Destination is Medium risk and source has 2 excess units
STORE_06,STORE_14,Central Zone,SKU_143,2,Medium,2.498729028978138,8,2.115501519756839,3.781609195402299,4.727011494252873,Move 2 units of SKU_143 from STORE_06 to STORE_14,Destination is Medium risk and source has 2 excess units
STORE_06,STORE_03,Central Zone,SKU_143,2,Medium,2.498729028978138,17,2.485758309487123,6.838959336922641,7.643542788325305,Move 2 units of SKU_143 from STORE_06 to STORE_03,Destination is Medium risk and source has 2 excess units
STORE_10,STORE_17,South Zone,SKU_003,2,Medium,2.494214447683836,14,3.409309186216636,4.106403742024941,4.693032848028504,Move 2 units of SKU_003 from STORE_10 to STORE_17,Destination is Medium risk and source has 2 excess units
STORE_10,STORE_17,South Zone,SKU_062,2,Medium,2.4895238095238117,12,3.609223429631592,3.324814945364823,3.878950769592293,Move 2 units of SKU_062 from STORE_10 to STORE_17,Destination is Medium risk and source has 2 excess units
STORE_10,STORE_04,South Zone,SKU_062,2,Medium,2.4895238095238117,17,2.2723134741791067,7.4813621417887335,8.36152239376388,Move 2 units of SKU_062 from STORE_10 to STORE_04,Destination is Medium risk and source has 2 excess units
STORE_14,STORE_06,Central Zone,SKU_234,2,Medium,2.486427828155195,8,2.0559270516717327,3.891188645771732,4.863985807214665,Move 2 units of SKU_234 from STORE_14 to STORE_06,Destination is Medium risk and source has 2 excess units
STORE_14,STORE_06,Central Zone,SKU_168,2,Medium,2.4806825118176192,21,5.079799114443836,4.134021745129422,4.527738101808414,Move 2 units of SKU_168 from STORE_14 to STORE_06,Destination is Medium risk and source has 2 excess units
STORE_13,STORE_10,South Zone,SKU_128,2,Medium,2.480630768487347,13,2.5381959841452555,5.121747919074809,5.909709137394011,Move 2 units of SKU_128 from STORE_13 to STORE_10,Destination is Medium risk and source has 2 excess units
STORE_13,STORE_17,South Zone,SKU_186,2,Medium,2.473848555815769,9,2.0003239390994487,4.49927125506073,5.4991093117408925,Move 2 units of SKU_186 from STORE_13 to STORE_17,Destination is Medium risk and source has 2 excess units
STORE_13,STORE_10,South Zone,SKU_186,2,Medium,2.473848555815769,10,1.676841171251109,5.963594031114404,7.156312837337285,Move 2 units of SKU_186 from STORE_13 to STORE_10,Destination is Medium risk and source has 2 excess units
STORE_03,STORE_14,Central Zone,SKU_022,2,Medium,2.4693147384177294,9,3.26572304100394,2.7558981233243967,3.3683199285075958,Move 2 units of SKU_022 from STORE_03 to STORE_14,Destination is Medium risk and source has 2 excess units
STORE_14,STORE_03,Central Zone,SKU_022,2,Medium,2.4685539179921197,12,1.9061370523164545,6.295454980751182,7.344697477543046,Move 2 units of SKU_022 from STORE_14 to STORE_03,Destination is Medium risk and source has 2 excess units
STORE_04,STORE_13,South Zone,SKU_225,2,Medium,2.4642403783112696,4,1.2100662651739695,3.3056040938592117,4.958406140788817,Move 2 units of SKU_225 from STORE_04 to STORE_13,Destination is Medium risk and source has 2 excess units
STORE_04,STORE_10,South Zone,SKU_225,2,Medium,2.4642403783112696,8,1.9995778887094404,4.000844400796674,5.001055500995843,Move 2 units of SKU_225 from STORE_04 to STORE_10,Destination is Medium risk and source has 2 excess units
STORE_04,STORE_17,South Zone,SKU_225,2,Medium,2.4642403783112696,16,2.4307054593629323,6.582451172094486,7.405257568606297,Move 2 units of SKU_225 from STORE_04 to STORE_17,Destination is Medium risk and source has 2 excess units
STORE_07,STORE_02,East Zone,SKU_082,2,Medium,2.452156497116613,11,2.5120783977926835,4.378844231002303,5.174997727548176,Move 2 units of SKU_082 from STORE_07 to STORE_02,Destination is Medium risk and source has 2 excess units
STORE_03,STORE_08,Central Zone,SKU_140,2,Medium,2.450514040202547,21,3.6526838331349607,5.749197291454731,6.296739890640896,Move 2 units of SKU_140 from STORE_03 to STORE_08,Destination is Medium risk and source has 2 excess units
STORE_08,STORE_06,Central Zone,SKU_134,2,Medium,2.448085490760443,5,1.4291870594391602,3.498492354081413,4.897889295713978,Move 2 units of SKU_134 from STORE_08 to STORE_06,Destination is Medium risk and source has 2 excess units
STORE_01,STORE_11,West Zone,SKU_173,2,Medium,2.4366861624873764,12,1.871125552188675,6.4132521657691415,7.482127526730665,Move 2 units of SKU_173 from STORE_01 to STORE_11,Destination is Medium risk and source has 2 excess units
STORE_14,STORE_08,Central Zone,SKU_082,2,Medium,2.416288599599806,8,2.439839158676152,3.278904665314402,4.0986308316430025,Move 2 units of SKU_082 from STORE_14 to STORE_08,Destination is Medium risk and source has 2 excess units
STORE_14,STORE_03,Central Zone,SKU_082,2,Medium,2.416288599599806,11,1.800615825277479,6.1090210613387645,7.219752163400358,Move 2 units of SKU_082 from STORE_14 to STORE_03,Destination is Medium risk and source has 2 excess units
STORE_14,STORE_06,Central Zone,SKU_123,2,Medium,2.410748914950595,9,1.676673249945139,5.3677721644897005,6.56061042326519,Move 2 units of SKU_123 from STORE_14 to STORE_06,Destination is Medium risk and source has 2 excess units
STORE_06,STORE_03,Central Zone,SKU_247,2,Medium,2.4097483653655636,13,2.053487253487253,6.330694275274057,7.304647240700835,Move 2 units of SKU_247 from STORE_06 to STORE_03,Destination is Medium risk and source has 2 excess units
STORE_13,STORE_10,South Zone,SKU_201,2,Medium,2.4082908792939595,8,2.3337244897959186,3.4279967643908087,4.284995955488511,Move 2 units of SKU_201 from STORE_13 to STORE_10,Destination is Medium risk and source has 2 excess units
STORE_13,STORE_17,South Zone,SKU_201,2,Medium,2.4082908792939595,13,2.782017680648253,4.6728674984447975,5.391770190513228,Move 2 units of SKU_201 from STORE_13 to STORE_17,Destination is Medium risk and source has 2 excess units
STORE_02,STORE_07,East Zone,SKU_184,2,Medium,2.407480146870464,12,2.1806669096209914,5.502903697514101,6.4200543137664505,Move 2 units of SKU_184 from STORE_02 to STORE_07,Destination is Medium risk and source has 2 excess units
STORE_02,STORE_05,East Zone,SKU_054,2,Medium,2.4006309770284933,5,1.643136103362208,3.042961559769109,4.260146183676752,Move 2 units of SKU_054 from STORE_02 to STORE_05,Destination is Medium risk and source has 2 excess units
STORE_02,STORE_16,East Zone,SKU_054,2,Medium,2.4006309770284933,9,2.264660805033476,3.9741050756901153,4.8572395369545855,Move 2 units of SKU_054 from STORE_02 to STORE_16,Destination is Medium risk and source has 2 excess units
STORE_18,STORE_01,West Zone,SKU_164,2,Medium,2.4000573409440404,12,4.684819197568062,2.5614649133587317,2.988375732251854,Move 2 units of SKU_164 from STORE_18 to STORE_01,Destination is Medium risk and source has 2 excess units
STORE_18,STORE_11,West Zone,SKU_164,2,Medium,2.4000573409440404,10,2.353213350117375,4.2495084432107335,5.09941013185288,Move 2 units of SKU_164 from STORE_18 to STORE_11,Destination is Medium risk and source has 2 excess units
STORE_18,STORE_09,West Zone,SKU_164,2,Medium,2.4000573409440404,20,3.656902925455285,5.469108808107067,6.0160196889177735,Move 2 units of SKU_164 from STORE_18 to STORE_09,Destination is Medium risk and source has 2 excess units
STORE_06,STORE_03,Central Zone,SKU_076,2,Medium,2.397312921082386,8,2.206160512985682,3.6262094044885664,4.532761755610708,Move 2 units of SKU_076 from STORE_06 to STORE_03,Destination is Medium risk and source has 2 excess units
STORE_18,STORE_09,West Zone,SKU_229,2,Medium,2.3900235352361356,11,2.583057373892953,4.2585194239885515,5.032795682895561,Move 2 units of SKU_229 from STORE_18 to STORE_09,Destination is Medium risk and source has 2 excess units
STORE_14,STORE_08,Central Zone,SKU_248,2,Medium,2.3867844260428783,9,1.7111895637070742,5.259499117387466,6.428276699029126,Move 2 units of SKU_248 from STORE_14 to STORE_08,Destination is Medium risk and source has 2 excess units
STORE_14,STORE_06,Central Zone,SKU_248,2,Medium,2.3867844260428783,7,1.3247990951426758,5.283820034045333,6.7934829009154285,Move 2 units of SKU_248 from STORE_14 to STORE_06,Destination is Medium risk and source has 2 excess units
STORE_12,STORE_15,North Zone,SKU_014,2,Medium,2.3822797411647585,15,2.627275234418092,5.709337112265784,6.470582060567888,Move 2 units of SKU_014 from STORE_12 to STORE_15,Destination is Medium risk and source has 2 excess units
STORE_11,STORE_01,West Zone,SKU_138,2,Medium,2.380736239062127,9,2.0569027611044417,4.375510680518268,5.347846387300105,Move 2 units of SKU_138 from STORE_11 to STORE_01,Destination is Medium risk and source has 2 excess units
STORE_11,STORE_09,West Zone,SKU_138,2,Medium,2.380736239062127,12,1.8684623117331127,6.422393389818641,7.4927922881217475,Move 2 units of SKU_138 from STORE_11 to STORE_09,Destination is Medium risk and source has 2 excess units
STORE_03,STORE_08,Central Zone,SKU_131,2,Medium,2.373734226515034,11,1.9858233369683749,5.539264140582098,6.546403075233389,Move 2 units of SKU_131 from STORE_03 to STORE_08,Destination is Medium risk and source has 2 excess units
STORE_03,STORE_14,Central Zone,SKU_049,2,Medium,2.3662441673731305,10,2.464119482379417,4.058244769179676,4.869893723015611,Move 2 units of SKU_049 from STORE_03 to STORE_14,Destination is Medium risk and source has 2 excess units
STORE_03,STORE_06,Central Zone,SKU_049,2,Medium,2.3662441673731305,11,2.402289828398203,4.578964565376598,5.411503577263252,Move 2 units of SKU_049 from STORE_03 to STORE_06,Destination is Medium risk and source has 2 excess units
STORE_14,STORE_03,Central Zone,SKU_249,2,Medium,2.3632388020143127,7,1.8394216620817605,3.8055439621591542,4.89284223706177,Move 2 units of SKU_249 from STORE_14 to STORE_03,Destination is Medium risk and source has 2 excess units
STORE_02,STORE_07,East Zone,SKU_150,2,Medium,2.3587127158555727,10,2.6856307740487506,3.7235200373148825,4.468224044777859,Move 2 units of SKU_150 from STORE_02 to STORE_07,Destination is Medium risk and source has 2 excess units
STORE_15,STORE_12,North Zone,SKU_058,2,Medium,2.358693949834951,14,2.553220749216128,5.483270494452226,6.2665948508025435,Move 2 units of SKU_058 from STORE_15 to STORE_12,Destination is Medium risk and source has 2 excess units
STORE_06,STORE_03,Central Zone,SKU_066,2,Medium,2.3554775689026997,11,2.173181249130616,5.061703898098957,5.982013697753312,Move 2 units of SKU_066 from STORE_06 to STORE_03,Destination is Medium risk and source has 2 excess units
STORE_06,STORE_08,Central Zone,SKU_238,2,Medium,2.3549304379466953,22,4.39941872402939,5.000660628150072,5.455266139800079,Move 2 units of SKU_238 from STORE_06 to STORE_08,Destination is Medium risk and source has 2 excess units
STORE_01,STORE_11,West Zone,SKU_015,2,Medium,2.3432914551720323,11,2.52912935547563,4.349322811893633,5.140108777692476,Move 2 units of SKU_015 from STORE_01 to STORE_11,Destination is Medium risk and source has 2 excess units
STORE_01,STORE_09,West Zone,SKU_015,2,Medium,2.3432914551720323,25,3.572118174804214,6.998648638316743,7.558540529382082,Move 2 units of SKU_015 from STORE_01 to STORE_09,Destination is Medium risk and source has 2 excess units
STORE_10,STORE_13,South Zone,SKU_209,2,Medium,2.3391012265255196,15,3.3035581281522,4.540558821161123,5.145966663982606,Move 2 units of SKU_209 from STORE_10 to STORE_13,Destination is Medium risk and source has 2 excess units
STORE_14,STORE_03,Central Zone,SKU_185,2,Medium,2.337163925399219,7,1.9144427001569853,3.6564165641656428,4.701107011070112,Move 2 units of SKU_185 from STORE_14 to STORE_03,Destination is Medium risk and source has 2 excess units
STORE_11,STORE_18,West Zone,SKU_196,2,Medium,2.332403859876388,8,1.7455492835432045,4.583084577114428,5.728855721393035,Move 2 units of SKU_196 from STORE_11 to STORE_18,Destination is Medium risk and source has 2 excess units
STORE_11,STORE_01,West Zone,SKU_196,2,Medium,2.332403859876388,12,1.812678585546006,6.62003738317757,7.7233769470404985,Move 2 units of SKU_196 from STORE_11 to STORE_01,Destination is Medium risk and source has 2 excess units
STORE_03,STORE_06,Central Zone,SKU_066,2,Medium,2.3072750034775353,13,2.661130607774325,4.8851416619768,5.6367019176655395,Move 2 units of SKU_066 from STORE_03 to STORE_06,Destination is Medium risk and source has 2 excess units
STORE_11,STORE_18,West Zone,SKU_087,2,Medium,2.301109029219627,10,1.809631362426393,5.525987340643667,6.6311848087724,Move 2 units of SKU_087 from STORE_11 to STORE_18,Destination is Medium risk and source has 2 excess units
STORE_11,STORE_01,West Zone,SKU_087,2,Medium,2.301109029219627,8,1.404352015647697,5.696577432767342,7.120721790959178,Move 2 units of SKU_087 from STORE_11 to STORE_01,Destination is Medium risk and source has 2 excess units
STORE_10,STORE_04,South Zone,SKU_097,2,Medium,2.290927630728575,8,1.509416695013736,5.300060630326604,6.625075787908254,Move 2 units of SKU_097 from STORE_10 to STORE_04,Destination is Medium risk and source has 2 excess units
STORE_10,STORE_17,South Zone,SKU_097,2,Medium,2.290927630728575,21,2.694179910064267,7.794579686959014,8.53692060952654,Move 2 units of SKU_097 from STORE_10 to STORE_17,Destination is Medium risk and source has 2 excess units
STORE_17,STORE_04,South Zone,SKU_170,2,Medium,2.284535821763651,14,3.309420442022226,4.230347955258679,4.834683377438491,Move 2 units of SKU_170 from STORE_17 to STORE_04,Destination is Medium risk and source has 2 excess units
STORE_10,STORE_13,South Zone,SKU_081,2,Medium,2.2752655166062965,18,2.3533163265306123,7.648780487804878,8.498644986449865,Move 2 units of SKU_081 from STORE_10 to STORE_13,Destination is Medium risk and source has 2 excess units
STORE_10,STORE_17,South Zone,SKU_144,2,Medium,2.274289415801201,11,2.5989431486880465,4.232489658557106,5.002033232840216,Move 2 units of SKU_144 from STORE_10 to STORE_17,Destination is Medium risk and source has 2 excess units
STORE_06,STORE_08,Central Zone,SKU_207,2,Medium,2.246174119605361,12,2.8377597614388224,4.228687770918166,4.9334690660711935,Move 2 units of SKU_207 from STORE_06 to STORE_08,Destination is Medium risk and source has 2 excess units
STORE_06,STORE_14,Central Zone,SKU_207,2,Medium,2.246174119605361,12,2.494038475605296,4.811473486625998,5.613385734396997,Move 2 units of SKU_207 from STORE_06 to STORE_14,Destination is Medium risk and source has 2 excess units
STORE_17,STORE_10,South Zone,SKU_217,2,Medium,2.2404707076071846,19,3.5994669150114804,5.27855942244142,5.834197256382622,Move 2 units of SKU_217 from STORE_17 to STORE_10,Destination is Medium risk and source has 2 excess units
STORE_17,STORE_13,South Zone,SKU_217,2,Medium,2.2404707076071846,16,3.012280878127761,5.311589671526437,5.975538380467242,Move 2 units of SKU_217 from STORE_17 to STORE_13,Destination is Medium risk and source has 2 excess units
STORE_16,STORE_07,East Zone,SKU_248,2,Medium,2.238062689190509,14,1.809811129420712,7.735613828654677,8.840701518462488,Move 2 units of SKU_248 from STORE_16 to STORE_07,Destination is Medium risk and source has 2 excess units
STORE_13,STORE_17,South Zone,SKU_094,2,Medium,2.2372104595629505,16,3.2380506300881007,4.941244541183926,5.558900108831917,Move 2 units of SKU_094 from STORE_13 to STORE_17,Destination is Medium risk and source has 2 excess units
STORE_13,STORE_04,South Zone,SKU_168,2,Medium,2.236811705814402,13,3.730364486752081,3.4849141541444166,4.021054793243557,Move 2 units of SKU_168 from STORE_13 to STORE_04,Destination is Medium risk and source has 2 excess units
STORE_11,STORE_09,West Zone,SKU_148,2,Medium,2.234962406015038,9,2.7089381207028267,3.3223350253807107,4.060631697687535,Move 2 units of SKU_148 from STORE_11 to STORE_09,Destination is Medium risk and source has 2 excess units
STORE_11,STORE_18,West Zone,SKU_148,2,Medium,2.234962406015038,13,3.263829215896885,3.98305154469538,4.5958287054177465,Move 2 units of SKU_148 from STORE_11 to STORE_18,Destination is Medium risk and source has 2 excess units
STORE_06,STORE_14,Central Zone,SKU_004,2,Medium,2.2324738379598905,17,2.208224330194505,7.698493204493678,8.604198287375286,Move 2 units of SKU_004 from STORE_06 to STORE_14,Destination is Medium risk and source has 2 excess units
STORE_08,STORE_14,Central Zone,SKU_036,2,Medium,2.2317096649980748,16,3.0751415429759583,5.203012536624916,5.853389103703031,Move 2 units of SKU_036 from STORE_08 to STORE_14,Destination is Medium risk and source has 2 excess units
STORE_01,STORE_11,West Zone,SKU_147,2,Medium,2.229556703111945,5,1.3561104441776712,3.68701533231826,5.1618214652455645,Move 2 units of SKU_147 from STORE_01 to STORE_11,Destination is Medium risk and source has 2 excess units
STORE_01,STORE_18,West Zone,SKU_147,2,Medium,2.229556703111945,10,2.5416132167152576,3.934508970221617,4.721410764265941,Move 2 units of SKU_147 from STORE_01 to STORE_18,Destination is Medium risk and source has 2 excess units
STORE_16,STORE_07,East Zone,SKU_066,2,Medium,2.2264921062764733,10,1.8977259968735696,5.269464620537746,6.323357544645295,Move 2 units of SKU_066 from STORE_16 to STORE_07,Destination is Medium risk and source has 2 excess units
STORE_12,STORE_15,North Zone,SKU_224,2,Medium,2.2236485433868225,9,1.6431169641725212,5.477394608077963,6.694593409873066,Move 2 units of SKU_224 from STORE_12 to STORE_15,Destination is Medium risk and source has 2 excess units
STORE_05,STORE_16,East Zone,SKU_085,2,Medium,2.220586400499064,9,4.78607061872368,1.880457000527933,2.2983363339785847,Move 2 units of SKU_085 from STORE_05 to STORE_16,Destination is Medium risk and source has 2 excess units
STORE_17,STORE_04,South Zone,SKU_068,2,Medium,2.2098598475534796,14,2.1410018552875694,6.538994800693241,7.4731369150779905,Move 2 units of SKU_068 from STORE_17 to STORE_04,Destination is Medium risk and source has 2 excess units
STORE_14,STORE_08,Central Zone,SKU_107,2,Medium,2.2020722135007844,9,1.7652244897959182,5.098501664816871,6.231502034776176,Move 2 units of SKU_107 from STORE_14 to STORE_08,Destination is Medium risk and source has 2 excess units
STORE_14,STORE_03,Central Zone,SKU_107,2,Medium,2.2020722135007844,8,1.4881243926141885,5.375894676349199,6.719868345436498,Move 2 units of SKU_107 from STORE_14 to STORE_03,Destination is Medium risk and source has 2 excess units
STORE_14,STORE_06,Central Zone,SKU_107,2,Medium,2.2020722135007844,11,1.8720896809427996,5.875786887762936,6.944111776447106,Move 2 units of SKU_107 from STORE_14 to STORE_06,Destination is Medium risk and source has 2 excess units
STORE_10,STORE_13,South Zone,SKU_019,2,Medium,2.2007996343620206,13,2.4701891453273777,5.262754888463042,6.072409486688125,Move 2 units of SKU_019 from STORE_10 to STORE_13,Destination is Medium risk and source has 2 excess units
STORE_10,STORE_17,South Zone,SKU_019,2,Medium,2.2007996343620206,17,3.0557120715850874,5.563351389707867,6.217863317908792,Move 2 units of SKU_019 from STORE_10 to STORE_17,Destination is Medium risk and source has 2 excess units
STORE_03,STORE_08,Central Zone,SKU_212,2,Medium,2.1822328931572637,11,2.718367346938776,4.046546546546546,4.7822822822822815,Move 2 units of SKU_212 from STORE_03 to STORE_08,Destination is Medium risk and source has 2 excess units
STORE_18,STORE_09,West Zone,SKU_211,2,Medium,2.178963893249607,7,2.166288737717309,3.231332868108863,4.154570830425681,Move 2 units of SKU_211 from STORE_18 to STORE_09,Destination is Medium risk and source has 2 excess units
STORE_08,STORE_06,Central Zone,SKU_003,2,Medium,2.1777164920022063,16,2.501140660887318,6.39708123985468,7.196716394836516,Move 2 units of SKU_003 from STORE_08 to STORE_06,Destination is Medium risk and source has 2 excess units
STORE_17,STORE_04,South Zone,SKU_152,2,Medium,2.169848584595128,13,2.398792865525736,5.419392473118279,6.2531451612903215,Move 2 units of SKU_152 from STORE_17 to STORE_04,Destination is Medium risk and source has 2 excess units
STORE_17,STORE_10,South Zone,SKU_152,2,Medium,2.169848584595128,12,2.011415308829102,5.965948428117273,6.960273166136819,Move 2 units of SKU_152 from STORE_17 to STORE_10,Destination is Medium risk and source has 2 excess units
STORE_13,STORE_17,South Zone,SKU_190,2,Medium,2.1662824798754503,7,1.6501969208736127,4.241917986548058,5.4538945541332176,Move 2 units of SKU_190 from STORE_13 to STORE_17,Destination is Medium risk and source has 2 excess units
STORE_13,STORE_04,South Zone,SKU_032,2,Medium,2.1637833901535046,12,2.6773424698346497,4.482056417960273,5.229065820953652,Move 2 units of SKU_032 from STORE_13 to STORE_04,Destination is Medium risk and source has 2 excess units
STORE_13,STORE_10,South Zone,SKU_032,2,Medium,2.1637833901535046,9,1.6054421768707483,5.6059322033898304,6.851694915254237,Move 2 units of SKU_032 from STORE_13 to STORE_10,Destination is Medium risk and source has 2 excess units
STORE_11,STORE_09,West Zone,SKU_231,2,Medium,2.159681783161025,6,1.8885029188980555,3.177119791533608,4.23615972204481,Move 2 units of SKU_231 from STORE_11 to STORE_09,Destination is Medium risk and source has 2 excess units
STORE_11,STORE_01,West Zone,SKU_231,2,Medium,2.159681783161025,6,1.6561518838304552,3.622856127254954,4.830474836339939,Move 2 units of SKU_231 from STORE_11 to STORE_01,Destination is Medium risk and source has 2 excess units
STORE_01,STORE_18,West Zone,SKU_060,2,Medium,2.1562764923598614,8,1.782560296846011,4.487926727726895,5.609908409658618,Move 2 units of SKU_060 from STORE_01 to STORE_18,Destination is Medium risk and source has 2 excess units
STORE_01,STORE_11,West Zone,SKU_060,2,Medium,2.1562764923598614,8,1.6144674545938624,4.955194344262883,6.193992930328604,Move 2 units of SKU_060 from STORE_01 to STORE_11,Destination is Medium risk and source has 2 excess units
STORE_14,STORE_06,Central Zone,SKU_086,2,Medium,2.1488095238095233,24,4.113283030333721,5.8347553093259465,6.320984918436443,Move 2 units of SKU_086 from STORE_14 to STORE_06,Destination is Medium risk and source has 2 excess units
STORE_06,STORE_08,Central Zone,SKU_134,2,Medium,2.1416258811216795,10,2.5173048364131856,3.9725025969634373,4.767003116356125,Move 2 units of SKU_134 from STORE_06 to STORE_08,Destination is Medium risk and source has 2 excess units
STORE_06,STORE_03,Central Zone,SKU_158,2,Medium,2.133162965362512,7,1.6902817852538523,4.141321323502706,5.324555987360622,Move 2 units of SKU_158 from STORE_06 to STORE_03,Destination is Medium risk and source has 2 excess units
STORE_06,STORE_08,Central Zone,SKU_158,2,Medium,2.133162965362512,12,1.5125590466071486,7.933574578075111,9.255837007754295,Move 2 units of SKU_158 from STORE_06 to STORE_08,Destination is Medium risk and source has 2 excess units
STORE_01,STORE_18,West Zone,SKU_183,2,Medium,2.125715753927471,9,2.4370141499222635,3.693043801279153,4.51372020156341,Move 2 units of SKU_183 from STORE_01 to STORE_18,Destination is Medium risk and source has 2 excess units
STORE_06,STORE_08,Central Zone,SKU_190,2,Medium,2.1199356589926595,16,4.034666581030524,3.965631280469605,4.461335190528306,Move 2 units of SKU_190 from STORE_06 to STORE_08,Destination is Medium risk and source has 2 excess units
STORE_06,STORE_03,Central Zone,SKU_190,2,Medium,2.1199356589926595,14,3.0460801623605107,4.59607077088573,5.252652309583691,Move 2 units of SKU_190 from STORE_06 to STORE_03,Destination is Medium risk and source has 2 excess units
STORE_03,STORE_06,Central Zone,SKU_037,2,Medium,2.1169527413614464,7,2.1788556271314894,3.2126956521739127,4.130608695652174,Move 2 units of SKU_037 from STORE_03 to STORE_06,Destination is Medium risk and source has 2 excess units
STORE_03,STORE_08,Central Zone,SKU_037,2,Medium,2.1169527413614464,11,1.5081504299833142,7.293702127659574,8.619829787234043,Move 2 units of SKU_037 from STORE_03 to STORE_08,Destination is Medium risk and source has 2 excess units
STORE_07,STORE_02,East Zone,SKU_125,2,Medium,2.1056886522725033,6,1.8402332361516036,3.2604562737642584,4.347275031685678,Move 2 units of SKU_125 from STORE_07 to STORE_02,Destination is Medium risk and source has 2 excess units
STORE_02,STORE_05,East Zone,SKU_044,2,Medium,2.0874200426439247,11,2.1125714285714285,5.206924533405464,6.15363808493373,Move 2 units of SKU_044 from STORE_02 to STORE_05,Destination is Medium risk and source has 2 excess units
STORE_03,STORE_14,Central Zone,SKU_143,2,Medium,2.08545014307726,8,2.115501519756839,3.781609195402299,4.727011494252873,Move 2 units of SKU_143 from STORE_03 to STORE_14,Destination is Medium risk and source has 2 excess units
STORE_03,STORE_06,Central Zone,SKU_143,2,Medium,2.08545014307726,11,2.833756990340621,3.8817725152493714,4.587549336203803,Move 2 units of SKU_143 from STORE_03 to STORE_06,Destination is Medium risk and source has 2 excess units
STORE_01,STORE_18,West Zone,SKU_140,2,Medium,2.070338050982093,7,1.9821923478386063,3.5314433574687336,4.540427173888372,Move 2 units of SKU_140 from STORE_01 to STORE_18,Destination is Medium risk and source has 2 excess units
STORE_13,STORE_17,South Zone,SKU_107,2,Medium,2.06953013763645,10,1.7280869182205254,5.786745964316059,6.94409515717927,Move 2 units of SKU_107 from STORE_13 to STORE_17,Destination is Medium risk and source has 2 excess units
STORE_13,STORE_04,South Zone,SKU_107,2,Medium,2.06953013763645,11,1.632466319861278,6.7382707172388985,7.963410847645972,Move 2 units of SKU_107 from STORE_13 to STORE_04,Destination is Medium risk and source has 2 excess units
STORE_01,STORE_11,West Zone,SKU_122,2,Medium,2.0649642055775184,8,2.355005025778996,3.3970203513063564,4.246275439132946,Move 2 units of SKU_122 from STORE_01 to STORE_11,Destination is Medium risk and source has 2 excess units
STORE_01,STORE_09,West Zone,SKU_122,2,Medium,2.0649642055775184,16,3.895112941318961,4.107711442786069,4.621175373134328,Move 2 units of SKU_122 from STORE_01 to STORE_09,Destination is Medium risk and source has 2 excess units
STORE_01,STORE_18,West Zone,SKU_122,2,Medium,2.0649642055775184,12,2.095432886811112,5.726740319639601,6.681197039579535,Move 2 units of SKU_122 from STORE_01 to STORE_18,Destination is Medium risk and source has 2 excess units
