restock_id,store_id,sku_id,restock_date,quantity_received,lag_days
RESTOCK_003920,STORE_18,SKU_099,2026-03-26,11,4
RESTOCK_004433,STORE_13,SKU_093,2026-03-26,11,3
RESTOCK_003195,STORE_13,SKU_225,2026-03-26,14,4
RESTOCK_002313,STORE_07,SKU_080,2026-03-26,14,4
RESTOCK_004390,STORE_04,SKU_053,2026-03-26,17,1
RESTOCK_000231,STORE_01,SKU_145,2026-03-26,17,2
RESTOCK_005104,STORE_02,SKU_178,2026-03-27,19,4
RESTOCK_002168,STORE_17,SKU_107,2026-03-27,14,2
RESTOCK_004269,STORE_14,SKU_022,2026-03-27,11,2
RESTOCK_005187,STORE_02,SKU_086,2026-03-27,27,1
RESTOCK_002610,STORE_09,SKU_227,2026-03-27,22,4
RESTOCK_004364,STORE_10,SKU_234,2026-03-27,13,3
RESTOCK_005161,STORE_15,SKU_134,2026-03-27,11,4
RESTOCK_002597,STORE_12,SKU_076,2026-03-27,32,2
RESTOCK_000598,STORE_06,SKU_177,2026-03-27,14,2
RESTOCK_003137,STORE_07,SKU_233,2026-03-27,9,3
RESTOCK_006793,STORE_11,SKU_134,2026-03-27,8,4
RESTOCK_003621,STORE_17,SKU_208,2026-03-27,18,2
RESTOCK_002628,STORE_05,SKU_226,2026-03-27,32,2
RESTOCK_003326,STORE_13,SKU_061,2026-03-27,11,4
RESTOCK_005050,STORE_10,SKU_059,2026-03-27,11,4
RESTOCK_003712,STORE_11,SKU_120,2026-03-27,15,4
RESTOCK_001444,STORE_04,SKU_010,2026-03-27,18,3
RESTOCK_000548,STORE_17,SKU_144,2026-03-27,11,1
RESTOCK_004847,STORE_07,SKU_054,2026-03-27,7,3
RESTOCK_002802,STORE_03,SKU_124,2026-03-27,7,4
RESTOCK_006502,STORE_08,SKU_026,2026-03-27,18,2
RESTOCK_005743,STORE_08,SKU_106,2026-03-27,10,3
RESTOCK_003251,STORE_16,SKU_147,2026-03-27,23,2
RESTOCK_000233,STORE_16,SKU_073,2026-03-27,29,2
RESTOCK_004558,STORE_04,SKU_052,2026-03-27,17,4
RESTOCK_003398,STORE_07,SKU_105,2026-03-27,11,5
RESTOCK_002125,STORE_14,SKU_195,2026-03-27,9,2
RESTOCK_004787,STORE_18,SKU_046,2026-03-27,11,1
RESTOCK_004483,STORE_11,SKU_055,2026-03-27,8,6
RESTOCK_002038,STORE_04,SKU_227,2026-03-27,20,1
RESTOCK_002772,STORE_15,SKU_083,2026-03-27,18,3
RESTOCK_002744,STORE_11,SKU_223,2026-03-27,11,5
RESTOCK_000207,STORE_03,SKU_064,2026-03-27,13,5
RESTOCK_002965,STORE_02,SKU_069,2026-03-27,22,1
RESTOCK_002324,STORE_08,SKU_041,2026-03-27,11,4
RESTOCK_001326,STORE_04,SKU_064,2026-03-27,19,4
RESTOCK_005273,STORE_06,SKU_179,2026-03-27,16,4
RESTOCK_002005,STORE_05,SKU_192,2026-03-28,23,1
RESTOCK_003352,STORE_17,SKU_210,2026-03-28,18,4
RESTOCK_000973,STORE_18,SKU_010,2026-03-28,14,1
RESTOCK_002854,STORE_13,SKU_116,2026-03-28,13,3
RESTOCK_002861,STORE_07,SKU_249,2026-03-28,7,4
RESTOCK_003182,STORE_09,SKU_135,2026-03-28,22,3
RESTOCK_001993,STORE_08,SKU_037,2026-03-28,10,4
RESTOCK_003444,STORE_17,SKU_193,2026-03-28,21,1
RESTOCK_001587,STORE_01,SKU_079,2026-03-28,15,2
RESTOCK_006834,STORE_11,SKU_001,2026-03-28,10,3
RESTOCK_003081,STORE_02,SKU_172,2026-03-28,9,4
RESTOCK_001403,STORE_01,SKU_131,2026-03-28,13,3
RESTOCK_001569,STORE_12,SKU_063,2026-03-28,23,1
RESTOCK_000155,STORE_17,SKU_091,2026-03-28,10,1
RESTOCK_005923,STORE_08,SKU_016,2026-03-28,23,3
RESTOCK_002544,STORE_11,SKU_001,2026-03-28,8,5
RESTOCK_005668,STORE_11,SKU_180,2026-03-28,7,3
RESTOCK_006350,STORE_18,SKU_224,2026-03-28,13,1
RESTOCK_005836,STORE_12,SKU_048,2026-03-28,27,2
RESTOCK_005106,STORE_06,SKU_048,2026-03-28,22,3
RESTOCK_002500,STORE_12,SKU_032,2026-03-28,19,2
RESTOCK_000079,STORE_03,SKU_206,2026-03-28,9,3
RESTOCK_001315,STORE_12,SKU_206,2026-03-28,29,2
RESTOCK_002255,STORE_05,SKU_219,2026-03-28,18,1
RESTOCK_006755,STORE_16,SKU_205,2026-03-28,21,1
RESTOCK_005691,STORE_15,SKU_206,2026-03-28,22,4
RESTOCK_000594,STORE_11,SKU_221,2026-03-28,10,6
RESTOCK_003109,STORE_16,SKU_180,2026-03-29,15,2
RESTOCK_002586,STORE_18,SKU_181,2026-03-29,18,1
RESTOCK_001961,STORE_18,SKU_001,2026-03-29,18,4
RESTOCK_003831,STORE_07,SKU_215,2026-03-29,12,4
RESTOCK_000620,STORE_11,SKU_186,2026-03-29,5,5
RESTOCK_004498,STORE_03,SKU_159,2026-03-29,17,6
RESTOCK_000671,STORE_15,SKU_055,2026-03-29,9,4
RESTOCK_006524,STORE_11,SKU_068,2026-03-29,12,6
RESTOCK_004465,STORE_10,SKU_043,2026-03-29,25,4
RESTOCK_002343,STORE_08,SKU_069,2026-03-29,23,3
RESTOCK_004233,STORE_17,SKU_144,2026-03-29,9,3
RESTOCK_006883,STORE_12,SKU_128,2026-03-29,20,1
RESTOCK_006438,STORE_09,SKU_060,2026-03-29,9,2
RESTOCK_000797,STORE_07,SKU_231,2026-03-29,7,6
RESTOCK_006074,STORE_05,SKU_088,2026-03-29,21,1
RESTOCK_005052,STORE_04,SKU_234,2026-03-29,14,2
RESTOCK_004428,STORE_02,SKU_234,2026-03-29,14,2
RESTOCK_006656,STORE_06,SKU_040,2026-03-29,23,3
RESTOCK_000853,STORE_06,SKU_239,2026-03-29,25,2
RESTOCK_003381,STORE_09,SKU_247,2026-03-29,13,3
RESTOCK_005244,STORE_13,SKU_236,2026-03-29,11,3
RESTOCK_005303,STORE_01,SKU_249,2026-03-29,9,3
RESTOCK_000632,STORE_03,SKU_125,2026-03-29,8,3
RESTOCK_001717,STORE_10,SKU_076,2026-03-29,12,2
RESTOCK_001799,STORE_05,SKU_048,2026-03-29,42,2
RESTOCK_003341,STORE_18,SKU_226,2026-03-29,12,3
RESTOCK_002089,STORE_11,SKU_150,2026-03-30,9,4
RESTOCK_002205,STORE_04,SKU_044,2026-03-30,16,3
RESTOCK_002777,STORE_16,SKU_211,2026-03-30,27,2
RESTOCK_001563,STORE_06,SKU_028,2026-03-30,15,2
RESTOCK_004858,STORE_14,SKU_174,2026-03-30,21,3
RESTOCK_005201,STORE_07,SKU_007,2026-03-30,6,3
RESTOCK_003870,STORE_11,SKU_116,2026-03-30,10,5
RESTOCK_002765,STORE_15,SKU_091,2026-03-30,10,4
RESTOCK_001259,STORE_09,SKU_028,2026-03-30,15,3
RESTOCK_004132,STORE_16,SKU_244,2026-03-30,22,2
RESTOCK_003244,STORE_04,SKU_236,2026-03-30,13,3
RESTOCK_001983,STORE_09,SKU_188,2026-03-30,23,3
RESTOCK_001063,STORE_01,SKU_147,2026-03-30,14,3
RESTOCK_005992,STORE_05,SKU_188,2026-03-30,36,1
RESTOCK_004530,STORE_10,SKU_105,2026-03-30,18,4
RESTOCK_000481,STORE_13,SKU_113,2026-03-30,24,1
RESTOCK_003981,STORE_06,SKU_236,2026-03-30,11,3
RESTOCK_002519,STORE_08,SKU_092,2026-03-30,14,4
RESTOCK_000087,STORE_09,SKU_030,2026-03-30,12,2
RESTOCK_002088,STORE_13,SKU_154,2026-03-30,9,4
RESTOCK_003962,STORE_03,SKU_058,2026-03-30,15,4
RESTOCK_006211,STORE_16,SKU_069,2026-03-30,31,2
RESTOCK_004394,STORE_08,SKU_097,2026-03-30,15,4
RESTOCK_006599,STORE_14,SKU_091,2026-03-30,12,1
RESTOCK_006331,STORE_07,SKU_058,2026-03-30,13,5
RESTOCK_002179,STORE_06,SKU_235,2026-03-30,14,3
RESTOCK_005344,STORE_12,SKU_166,2026-03-30,20,2
RESTOCK_005800,STORE_15,SKU_104,2026-03-30,19,1
RESTOCK_005579,STORE_08,SKU_105,2026-03-30,28,2
RESTOCK_006114,STORE_14,SKU_102,2026-03-30,13,3
RESTOCK_005938,STORE_17,SKU_232,2026-03-31,19,3
RESTOCK_005616,STORE_18,SKU_042,2026-03-31,13,2
RESTOCK_006184,STORE_18,SKU_120,2026-03-31,16,1
RESTOCK_005921,STORE_07,SKU_091,2026-03-31,8,6
RESTOCK_006845,STORE_03,SKU_030,2026-03-31,8,3
RESTOCK_000001,STORE_07,SKU_025,2026-03-31,8,6
RESTOCK_001434,STORE_09,SKU_171,2026-03-31,21,2
RESTOCK_004116,STORE_12,SKU_168,2026-03-31,25,1
RESTOCK_001035,STORE_01,SKU_034,2026-03-31,23,4
RESTOCK_005128,STORE_03,SKU_217,2026-03-31,13,6
RESTOCK_001432,STORE_09,SKU_109,2026-03-31,12,2
RESTOCK_005026,STORE_17,SKU_118,2026-03-31,21,2
RESTOCK_004777,STORE_12,SKU_130,2026-03-31,31,2
RESTOCK_004342,STORE_01,SKU_039,2026-03-31,13,3
RESTOCK_000380,STORE_10,SKU_113,2026-03-31,16,1
RESTOCK_000827,STORE_04,SKU_048,2026-03-31,23,2
RESTOCK_004662,STORE_06,SKU_156,2026-03-31,12,1
RESTOCK_005152,STORE_03,SKU_023,2026-03-31,12,5
RESTOCK_000857,STORE_14,SKU_107,2026-03-31,10,2
RESTOCK_002126,STORE_14,SKU_158,2026-03-31,18,2
RESTOCK_001668,STORE_05,SKU_015,2026-03-31,37,1
RESTOCK_003569,STORE_09,SKU_171,2026-03-31,24,1
RESTOCK_002821,STORE_05,SKU_008,2026-03-31,30,1
RESTOCK_002829,STORE_02,SKU_080,2026-03-31,14,3
RESTOCK_000459,STORE_09,SKU_229,2026-03-31,11,4
RESTOCK_003273,STORE_06,SKU_199,2026-03-31,10,2
RESTOCK_002537,STORE_17,SKU_045,2026-04-01,22,2
RESTOCK_006611,STORE_06,SKU_214,2026-04-01,9,1
RESTOCK_003095,STORE_12,SKU_008,2026-04-01,22,2
RESTOCK_005649,STORE_13,SKU_118,2026-04-01,15,3
RESTOCK_002472,STORE_09,SKU_008,2026-04-01,22,2
RESTOCK_001462,STORE_06,SKU_149,2026-04-01,11,3
RESTOCK_005420,STORE_13,SKU_070,2026-04-01,17,1
RESTOCK_002920,STORE_15,SKU_198,2026-04-01,11,4
RESTOCK_004798,STORE_04,SKU_069,2026-04-01,17,3
RESTOCK_006191,STORE_06,SKU_219,2026-04-01,15,3
RESTOCK_006190,STORE_02,SKU_021,2026-04-01,9,2
RESTOCK_004927,STORE_08,SKU_078,2026-04-01,10,4
RESTOCK_001140,STORE_10,SKU_059,2026-04-01,11,4
RESTOCK_002814,STORE_05,SKU_183,2026-04-01,34,2
RESTOCK_000172,STORE_06,SKU_115,2026-04-01,18,3
RESTOCK_001230,STORE_02,SKU_240,2026-04-01,14,4
RESTOCK_000127,STORE_06,SKU_036,2026-04-01,17,3
RESTOCK_000255,STORE_17,SKU_062,2026-04-01,19,1
RESTOCK_005122,STORE_09,SKU_134,2026-04-01,12,4
RESTOCK_003874,STORE_15,SKU_203,2026-04-01,23,3
RESTOCK_005925,STORE_04,SKU_005,2026-04-01,12,2
RESTOCK_005612,STORE_08,SKU_017,2026-04-01,15,2
RESTOCK_006556,STORE_16,SKU_194,2026-04-01,28,2
RESTOCK_000835,STORE_15,SKU_115,2026-04-01,15,2
RESTOCK_004332,STORE_03,SKU_152,2026-04-01,9,3
RESTOCK_001989,STORE_16,SKU_050,2026-04-01,38,2
RESTOCK_003325,STORE_08,SKU_163,2026-04-01,10,1
RESTOCK_001972,STORE_02,SKU_002,2026-04-01,15,4
RESTOCK_006365,STORE_17,SKU_040,2026-04-01,19,4
RESTOCK_002357,STORE_11,SKU_146,2026-04-02,8,6
RESTOCK_002305,STORE_02,SKU_102,2026-04-02,9,4
RESTOCK_002176,STORE_16,SKU_054,2026-04-02,16,2
RESTOCK_000943,STORE_01,SKU_230,2026-04-02,14,1
RESTOCK_000945,STORE_07,SKU_101,2026-04-02,21,3
RESTOCK_002193,STORE_13,SKU_045,2026-04-02,17,1
RESTOCK_002527,STORE_10,SKU_019,2026-04-02,26,3
RESTOCK_002937,STORE_07,SKU_123,2026-04-02,10,4
RESTOCK_004993,STORE_11,SKU_005,2026-04-02,6,4
RESTOCK_006532,STORE_01,SKU_066,2026-04-02,10,3
RESTOCK_004710,STORE_15,SKU_086,2026-04-02,15,1
RESTOCK_004026,STORE_16,SKU_016,2026-04-02,23,1
RESTOCK_004978,STORE_11,SKU_158,2026-04-02,12,4
RESTOCK_005473,STORE_16,SKU_152,2026-04-02,39,2
RESTOCK_005476,STORE_09,SKU_213,2026-04-02,11,1
RESTOCK_006123,STORE_01,SKU_032,2026-04-02,10,3
RESTOCK_003802,STORE_04,SKU_096,2026-04-02,26,1
RESTOCK_006615,STORE_16,SKU_130,2026-04-02,26,2
RESTOCK_006748,STORE_08,SKU_080,2026-04-02,21,1
RESTOCK_006588,STORE_12,SKU_074,2026-04-02,40,1
RESTOCK_002884,STORE_18,SKU_119,2026-04-02,12,3
RESTOCK_000550,STORE_01,SKU_016,2026-04-02,24,1
RESTOCK_003139,STORE_18,SKU_247,2026-04-02,21,1
RESTOCK_003230,STORE_05,SKU_198,2026-04-02,17,1
RESTOCK_002606,STORE_13,SKU_005,2026-04-02,9,4
RESTOCK_003147,STORE_11,SKU_125,2026-04-02,6,4
RESTOCK_006590,STORE_09,SKU_131,2026-04-02,13,2
RESTOCK_001184,STORE_04,SKU_170,2026-04-03,22,2
RESTOCK_006873,STORE_05,SKU_242,2026-04-03,32,2
RESTOCK_006141,STORE_02,SKU_171,2026-04-03,24,1
RESTOCK_004869,STORE_11,SKU_109,2026-04-03,14,3
RESTOCK_000145,STORE_15,SKU_020,2026-04-03,20,4
RESTOCK_006776,STORE_14,SKU_009,2026-04-03,15,2
RESTOCK_005412,STORE_17,SKU_216,2026-04-03,10,4
RESTOCK_004867,STORE_09,SKU_026,2026-04-03,24,3
RESTOCK_005177,STORE_02,SKU_188,2026-04-03,21,2
RESTOCK_004735,STORE_18,SKU_147,2026-04-03,14,2
RESTOCK_002267,STORE_11,SKU_171,2026-04-03,13,5
RESTOCK_000140,STORE_09,SKU_143,2026-04-03,16,3
RESTOCK_000982,STORE_12,SKU_241,2026-04-03,18,1
RESTOCK_005632,STORE_15,SKU_017,2026-04-03,21,3
RESTOCK_000874,STORE_08,SKU_211,2026-04-03,12,1
RESTOCK_005700,STORE_01,SKU_019,2026-04-03,17,4
RESTOCK_000425,STORE_09,SKU_140,2026-04-03,14,1
RESTOCK_006536,STORE_06,SKU_202,2026-04-03,11,1
RESTOCK_001838,STORE_06,SKU_103,2026-04-03,17,4
RESTOCK_005364,STORE_03,SKU_150,2026-04-03,12,3
RESTOCK_001618,STORE_09,SKU_109,2026-04-04,16,2
RESTOCK_003610,STORE_10,SKU_197,2026-04-04,9,3
RESTOCK_000872,STORE_05,SKU_033,2026-04-04,40,1
RESTOCK_002143,STORE_14,SKU_203,2026-04-04,15,3
RESTOCK_000463,STORE_05,SKU_216,2026-04-04,35,2
RESTOCK_003365,STORE_07,SKU_237,2026-04-04,14,5
RESTOCK_002579,STORE_08,SKU_080,2026-04-04,16,3
RESTOCK_006742,STORE_17,SKU_068,2026-04-04,19,1
RESTOCK_005792,STORE_17,SKU_030,2026-04-04,14,1
RESTOCK_002419,STORE_03,SKU_225,2026-04-04,10,5
RESTOCK_006601,STORE_16,SKU_060,2026-04-04,17,2
RESTOCK_005110,STORE_14,SKU_029,2026-04-04,20,3
RESTOCK_001188,STORE_10,SKU_158,2026-04-04,14,1
RESTOCK_004879,STORE_15,SKU_053,2026-04-04,14,1
RESTOCK_004210,STORE_08,SKU_136,2026-04-04,10,1
RESTOCK_006946,STORE_12,SKU_065,2026-04-04,23,1
RESTOCK_005054,STORE_12,SKU_095,2026-04-04,26,1
RESTOCK_004377,STORE_17,SKU_245,2026-04-04,21,2
RESTOCK_004683,STORE_16,SKU_119,2026-04-04,22,2
RESTOCK_004082,STORE_17,SKU_072,2026-04-04,23,1
RESTOCK_002988,STORE_05,SKU_124,2026-04-04,23,2
RESTOCK_002546,STORE_07,SKU_006,2026-04-04,7,5
RESTOCK_000251,STORE_16,SKU_230,2026-04-04,22,1
RESTOCK_001817,STORE_12,SKU_110,2026-04-04,31,1
RESTOCK_000436,STORE_16,SKU_103,2026-04-04,28,2
RESTOCK_001428,STORE_03,SKU_137,2026-04-04,9,5
RESTOCK_006710,STORE_05,SKU_200,2026-04-04,16,1
RESTOCK_006290,STORE_13,SKU_044,2026-04-04,19,2
RESTOCK_005213,STORE_05,SKU_246,2026-04-04,26,1
RESTOCK_002704,STORE_13,SKU_047,2026-04-04,16,2
RESTOCK_002187,STORE_10,SKU_057,2026-04-04,14,1
RESTOCK_003329,STORE_12,SKU_029,2026-04-04,31,1
RESTOCK_001557,STORE_14,SKU_041,2026-04-04,15,4
RESTOCK_004843,STORE_14,SKU_213,2026-04-05,21,1
RESTOCK_002584,STORE_15,SKU_078,2026-04-05,15,1
RESTOCK_001483,STORE_02,SKU_105,2026-04-05,18,1
RESTOCK_002363,STORE_02,SKU_197,2026-04-05,14,1
RESTOCK_006735,STORE_05,SKU_171,2026-04-05,39,2
RESTOCK_002075,STORE_08,SKU_113,2026-04-05,11,1
RESTOCK_002340,STORE_03,SKU_226,2026-04-05,11,5
RESTOCK_001369,STORE_14,SKU_102,2026-04-05,12,2
RESTOCK_001667,STORE_12,SKU_163,2026-04-05,31,2
RESTOCK_005406,STORE_01,SKU_046,2026-04-05,18,1
RESTOCK_002108,STORE_08,SKU_203,2026-04-05,14,2
RESTOCK_001361,STORE_08,SKU_176,2026-04-05,16,3
RESTOCK_003908,STORE_08,SKU_140,2026-04-05,17,3
RESTOCK_002078,STORE_12,SKU_080,2026-04-05,19,2
RESTOCK_004153,STORE_14,SKU_008,2026-04-05,15,2
RESTOCK_004454,STORE_12,SKU_080,2026-04-05,16,1
RESTOCK_003032,STORE_08,SKU_145,2026-04-05,17,1
RESTOCK_003407,STORE_03,SKU_200,2026-04-05,7,4
RESTOCK_005319,STORE_14,SKU_238,2026-04-05,14,4
RESTOCK_003264,STORE_09,SKU_208,2026-04-05,27,1
RESTOCK_005240,STORE_10,SKU_093,2026-04-05,17,1
RESTOCK_002938,STORE_09,SKU_147,2026-04-05,9,1
RESTOCK_003494,STORE_09,SKU_125,2026-04-05,9,2
RESTOCK_005112,STORE_02,SKU_140,2026-04-05,15,3
RESTOCK_003010,STORE_10,SKU_061,2026-04-05,14,1
RESTOCK_002885,STORE_02,SKU_043,2026-04-05,22,1
RESTOCK_001659,STORE_02,SKU_225,2026-04-06,14,4
RESTOCK_006375,STORE_02,SKU_066,2026-04-06,10,1
RESTOCK_006034,STORE_07,SKU_219,2026-04-06,7,6
RESTOCK_003020,STORE_16,SKU_132,2026-04-06,20,2
RESTOCK_006674,STORE_15,SKU_208,2026-04-06,19,1
RESTOCK_003166,STORE_03,SKU_093,2026-04-06,12,5
RESTOCK_006238,STORE_16,SKU_220,2026-04-06,25,2
RESTOCK_004352,STORE_13,SKU_015,2026-04-06,12,4
RESTOCK_002713,STORE_13,SKU_159,2026-04-06,14,2
RESTOCK_001089,STORE_16,SKU_070,2026-04-06,28,1
RESTOCK_004545,STORE_14,SKU_027,2026-04-06,10,4
RESTOCK_000455,STORE_14,SKU_199,2026-04-06,11,1
RESTOCK_006368,STORE_16,SKU_065,2026-04-06,21,2
RESTOCK_004956,STORE_07,SKU_045,2026-04-06,9,4
RESTOCK_004092,STORE_04,SKU_222,2026-04-06,14,4
RESTOCK_001419,STORE_14,SKU_064,2026-04-06,17,2
RESTOCK_002820,STORE_08,SKU_188,2026-04-06,22,3
RESTOCK_006797,STORE_07,SKU_099,2026-04-06,14,3
RESTOCK_003866,STORE_08,SKU_101,2026-04-06,26,2
RESTOCK_001560,STORE_05,SKU_073,2026-04-06,25,1
RESTOCK_005662,STORE_05,SKU_001,2026-04-06,29,2
RESTOCK_003396,STORE_06,SKU_202,2026-04-06,13,2
RESTOCK_005048,STORE_03,SKU_059,2026-04-06,6,6
RESTOCK_002467,STORE_09,SKU_082,2026-04-06,14,1
RESTOCK_004922,STORE_17,SKU_045,2026-04-06,14,4
RESTOCK_001195,STORE_05,SKU_223,2026-04-06,29,1
RESTOCK_002060,STORE_14,SKU_017,2026-04-06,20,1
RESTOCK_002430,STORE_18,SKU_089,2026-04-06,23,4
RESTOCK_003053,STORE_07,SKU_164,2026-04-06,17,5
RESTOCK_005778,STORE_05,SKU_037,2026-04-06,17,2
RESTOCK_005644,STORE_11,SKU_003,2026-04-07,14,3
RESTOCK_006862,STORE_02,SKU_206,2026-04-07,16,3
RESTOCK_000897,STORE_06,SKU_215,2026-04-07,17,4
RESTOCK_004010,STORE_01,SKU_208,2026-04-07,24,2
RESTOCK_001578,STORE_18,SKU_104,2026-04-07,17,1
RESTOCK_004695,STORE_15,SKU_074,2026-04-07,21,3
RESTOCK_004687,STORE_17,SKU_097,2026-04-07,15,4
RESTOCK_000429,STORE_14,SKU_159,2026-04-07,18,4
RESTOCK_005125,STORE_08,SKU_104,2026-04-07,23,4
RESTOCK_001612,STORE_16,SKU_231,2026-04-07,17,2
RESTOCK_006283,STORE_09,SKU_007,2026-04-07,10,3
RESTOCK_000154,STORE_05,SKU_014,2026-04-07,29,2
RESTOCK_002443,STORE_14,SKU_229,2026-04-07,15,4
RESTOCK_003645,STORE_09,SKU_104,2026-04-07,24,4
RESTOCK_000152,STORE_03,SKU_224,2026-04-07,13,6
RESTOCK_005429,STORE_09,SKU_209,2026-04-07,26,2
RESTOCK_004834,STORE_04,SKU_149,2026-04-07,14,3
RESTOCK_001416,STORE_02,SKU_156,2026-04-07,14,2
RESTOCK_004349,STORE_05,SKU_082,2026-04-07,26,2
RESTOCK_001180,STORE_11,SKU_054,2026-04-07,8,3
RESTOCK_006434,STORE_12,SKU_205,2026-04-07,26,2
RESTOCK_005768,STORE_09,SKU_047,2026-04-07,22,3
RESTOCK_005948,STORE_12,SKU_185,2026-04-07,19,1
RESTOCK_003333,STORE_04,SKU_214,2026-04-07,11,1
RESTOCK_005765,STORE_11,SKU_013,2026-04-07,10,6
RESTOCK_001139,STORE_03,SKU_200,2026-04-07,12,5
RESTOCK_004350,STORE_15,SKU_099,2026-04-07,11,2
RESTOCK_000031,STORE_14,SKU_161,2026-04-07,20,3
RESTOCK_003783,STORE_13,SKU_109,2026-04-07,18,2
RESTOCK_000066,STORE_13,SKU_012,2026-04-07,10,4
RESTOCK_000381,STORE_11,SKU_140,2026-04-07,11,4
RESTOCK_000412,STORE_05,SKU_196,2026-04-07,17,1
RESTOCK_002703,STORE_17,SKU_237,2026-04-07,11,3
RESTOCK_001407,STORE_01,SKU_167,2026-04-07,27,1
RESTOCK_001819,STORE_05,SKU_139,2026-04-07,22,2
RESTOCK_006801,STORE_11,SKU_107,2026-04-08,7,3
RESTOCK_005218,STORE_04,SKU_107,2026-04-08,13,4
RESTOCK_002678,STORE_18,SKU_095,2026-04-08,15,1
RESTOCK_002827,STORE_08,SKU_090,2026-04-08,24,4
RESTOCK_004129,STORE_03,SKU_014,2026-04-08,10,6
RESTOCK_002158,STORE_13,SKU_206,2026-04-08,26,1
RESTOCK_006439,STORE_10,SKU_088,2026-04-08,10,3
RESTOCK_001048,STORE_01,SKU_204,2026-04-08,24,1
RESTOCK_001221,STORE_03,SKU_004,2026-04-08,12,4
RESTOCK_002880,STORE_18,SKU_015,2026-04-08,17,2
RESTOCK_000882,STORE_01,SKU_065,2026-04-08,12,3
RESTOCK_005604,STORE_12,SKU_162,2026-04-08,21,2
RESTOCK_002153,STORE_04,SKU_031,2026-04-08,18,4
RESTOCK_005280,STORE_07,SKU_076,2026-04-08,8,3
RESTOCK_006869,STORE_14,SKU_135,2026-04-08,11,1
RESTOCK_004108,STORE_08,SKU_019,2026-04-08,26,2
RESTOCK_005426,STORE_13,SKU_009,2026-04-08,17,3
RESTOCK_004085,STORE_07,SKU_077,2026-04-08,18,6
RESTOCK_001580,STORE_06,SKU_053,2026-04-08,18,3
RESTOCK_006951,STORE_10,SKU_183,2026-04-08,28,1
RESTOCK_000269,STORE_10,SKU_184,2026-04-08,17,4
RESTOCK_001487,STORE_06,SKU_009,2026-04-08,16,3
RESTOCK_001138,STORE_02,SKU_226,2026-04-08,24,4
RESTOCK_004343,STORE_18,SKU_069,2026-04-08,14,3
RESTOCK_004839,STORE_13,SKU_046,2026-04-08,18,1
RESTOCK_000004,STORE_08,SKU_183,2026-04-08,25,1
RESTOCK_003970,STORE_13,SKU_024,2026-04-08,17,4
RESTOCK_003196,STORE_07,SKU_071,2026-04-09,12,4
RESTOCK_005157,STORE_18,SKU_141,2026-04-09,12,1
RESTOCK_006629,STORE_03,SKU_142,2026-04-09,11,4
RESTOCK_005118,STORE_07,SKU_055,2026-04-09,7,6
RESTOCK_005975,STORE_18,SKU_057,2026-04-09,9,2
RESTOCK_003262,STORE_10,SKU_131,2026-04-09,14,1
RESTOCK_006581,STORE_05,SKU_039,2026-04-09,23,2
RESTOCK_005481,STORE_01,SKU_128,2026-04-09,16,4
RESTOCK_000553,STORE_03,SKU_157,2026-04-09,12,6
RESTOCK_006466,STORE_12,SKU_076,2026-04-09,25,1
RESTOCK_004547,STORE_05,SKU_015,2026-04-09,29,2
RESTOCK_006980,STORE_01,SKU_006,2026-04-09,13,2
RESTOCK_002232,STORE_13,SKU_064,2026-04-09,16,4
RESTOCK_002276,STORE_02,SKU_011,2026-04-09,14,3
RESTOCK_005851,STORE_06,SKU_010,2026-04-09,23,4
RESTOCK_003745,STORE_15,SKU_165,2026-04-09,12,1
RESTOCK_001148,STORE_17,SKU_122,2026-04-09,16,2
RESTOCK_005794,STORE_04,SKU_090,2026-04-09,25,3
RESTOCK_004805,STORE_06,SKU_229,2026-04-09,14,3
RESTOCK_004020,STORE_08,SKU_072,2026-04-09,13,3
RESTOCK_006075,STORE_07,SKU_151,2026-04-09,8,4
RESTOCK_001005,STORE_14,SKU_201,2026-04-09,17,1
RESTOCK_003824,STORE_11,SKU_037,2026-04-09,8,5
RESTOCK_002525,STORE_06,SKU_097,2026-04-09,16,2
RESTOCK_003039,STORE_02,SKU_013,2026-04-09,28,3
RESTOCK_000715,STORE_03,SKU_065,2026-04-10,10,4
RESTOCK_006810,STORE_04,SKU_040,2026-04-10,20,1
RESTOCK_004298,STORE_06,SKU_209,2026-04-10,22,3
RESTOCK_006225,STORE_08,SKU_208,2026-04-10,17,3
RESTOCK_004152,STORE_15,SKU_052,2026-04-10,23,4
RESTOCK_006970,STORE_02,SKU_200,2026-04-10,12,3
RESTOCK_006209,STORE_05,SKU_045,2026-04-10,26,1
RESTOCK_006546,STORE_08,SKU_163,2026-04-10,14,2
RESTOCK_001832,STORE_13,SKU_248,2026-04-10,12,2
RESTOCK_003757,STORE_05,SKU_103,2026-04-10,20,2
RESTOCK_005782,STORE_07,SKU_091,2026-04-10,8,4
RESTOCK_004792,STORE_12,SKU_204,2026-04-10,27,1
RESTOCK_003281,STORE_15,SKU_093,2026-04-10,11,1
RESTOCK_000507,STORE_15,SKU_210,2026-04-10,13,4
RESTOCK_001108,STORE_08,SKU_075,2026-04-10,22,4
RESTOCK_005234,STORE_09,SKU_068,2026-04-10,14,2
RESTOCK_005809,STORE_15,SKU_207,2026-04-10,16,3
RESTOCK_005756,STORE_08,SKU_020,2026-04-10,12,3
RESTOCK_005537,STORE_05,SKU_138,2026-04-10,22,2
